"","uid","context","timestamp","blowerManip","BouncinessRun","Agent","ApplicableAgent","ObjectCount","TrophyLevel","NumberAttempts","PufferClicks","massManip","airManip","gravityManip","Duration","SliderAdjust","AppropriateSlider","bankBalance","helpBClicked","LeftBlower","RightBlower","TopBlower","BottomBlower"
"4960","F3070","Stiff Curtains","2022-12-01 12:38:25",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4961","E0640","Chocolate Factory","2022-12-01 12:38:30",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4962","C2192","Lever","2022-12-01 12:38:31",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4963","E0279","Chocolate Factory","2022-12-01 12:38:35",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4964","E2260","Wavy","2022-12-01 12:38:39",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4965","D0370","Chocolate Factory","2022-12-01 12:38:52",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4966","E2170","Lead the Ball","2022-12-01 12:38:55",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4967","C0268","Lead the Ball","2022-12-01 12:39:04",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4968","A2899","Springboard","2022-12-01 12:39:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4969","C0369","Around the Tree","2022-12-01 12:39:17",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4970","E1966","Sunny Day","2022-12-01 12:39:25",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4971","D1865","Chocolate Factory","2022-12-01 12:39:32",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4972","E0448","Sunny Day","2022-12-01 12:39:33",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4973","E0279","Big Watermill","2022-12-01 12:39:36",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4974","A2899","Lead the Ball","2022-12-01 12:39:37",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4975","C0976","Scale","2022-12-01 12:39:42",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4976","A1089","Springboard","2022-12-01 12:39:42",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4977","F3070","Diving Board World","2022-12-01 12:39:43",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4978","E2260","On the Upswing","2022-12-01 12:39:56",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4979","E0448","Wavy","2022-12-01 12:40:16",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4980","C0268","Around the Tree","2022-12-01 12:40:20",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4981","A1089","Lead the Ball","2022-12-01 12:40:21",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4982","D0370","Big Watermill","2022-12-01 12:40:21",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4983","E0279","Sunny Day","2022-12-01 12:40:30",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4984","C2192","Ramp","2022-12-01 12:40:42",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4985","A2899","Around the Tree","2022-12-01 12:40:47",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4986","E0448","On the Upswing","2022-12-01 12:40:49",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4987","D2800","Ultimate Pinball","2022-12-01 12:41:04",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4988","E0640","Big Watermill","2022-12-01 12:41:08",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4989","F1191","Roller coaster","2022-12-01 12:41:12",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4990","D2800","Spider Web","2022-12-01 12:41:18",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4991","C2192","Pendulum","2022-12-01 12:41:20",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4992","A2899","Shark","2022-12-01 12:41:33",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4993","D1900","Chocolate Factory","2022-12-01 12:41:39",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4994","E0279","Cloudy Day","2022-12-01 12:41:44",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4995","E1090","Wavy","2022-12-01 12:41:44",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4996","D1911","Chocolate Factory","2022-12-01 12:41:45",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4997","C0268","Shark","2022-12-01 12:41:50",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4998","D1865","Big Watermill","2022-12-01 12:41:57",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"4999","A2899","One at a time ","2022-12-01 12:41:58",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5000","E1966","Wavy","2022-12-01 12:42:01",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5001","C0268","One at a time ","2022-12-01 12:42:19",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5002","E2260","Cloudy Day","2022-12-01 12:42:28",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5003","A2899","Scale","2022-12-01 12:42:29",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5004","E1966","Spider Web","2022-12-01 12:42:32",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5005","E0279","Wavy","2022-12-01 12:42:45",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5006","E1966","Diving Board","2022-12-01 12:43:00",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5007","D1854","Sunny Day","2022-12-01 12:43:00",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5008","E2170","Chocolate Factory","2022-12-01 12:43:01",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5009","D1203","Chocolate Factory","2022-12-01 12:43:05",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5010","C0268","Scale","2022-12-01 12:43:05",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5011","C1843","Shark","2022-12-01 12:43:11",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5012","C2192","Springboard","2022-12-01 12:43:13",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5013","D0572","Nudge","2022-12-01 12:43:28",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5014","C0268","Crazy Seesaw","2022-12-01 12:43:33",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5015","C2192","Lead the Ball","2022-12-01 12:43:37",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5016","C2631","Shark","2022-12-01 12:43:44",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5017","C1843","One at a time ","2022-12-01 12:43:47",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5018","E2260","Little Mermaid","2022-12-01 12:43:51",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5019","D0572","Down Hill","2022-12-01 12:43:54",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5020","E1821","Big Watermill","2022-12-01 12:44:06",NA,NA,NA,NA,0,"gold",3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5021","D0572","Lead the Ball","2022-12-01 12:44:14",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5022","E2260","Yippie!","2022-12-01 12:44:17",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5023","D1854","Wavy","2022-12-01 12:44:18",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5024","F1191","Can Opener","2022-12-01 12:44:23",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5025","C0369","Shark","2022-12-01 12:44:41",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5026","C2631","One at a time ","2022-12-01 12:44:44",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5027","E0279","On the Upswing","2022-12-01 12:45:10",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5028","D1810","Pendulum","2022-12-01 12:45:17",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5029","F1191","Perfect Toss","2022-12-01 12:45:19",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5030","E0448","Cloudy Day","2022-12-01 12:45:23",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5031","F2866","Shark","2022-12-01 12:45:26",NA,NA,NA,NA,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5032","F3070","Need Fulcrum","2022-12-01 12:45:28",NA,NA,NA,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5033","C2631","Scale","2022-12-01 12:45:28",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5034","E0279","Little Mermaid","2022-12-01 12:45:33",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5035","F2866","One at a time ","2022-12-01 12:45:42",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5036","E0280","Big Watermill","2022-12-01 12:46:06",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5037","F2866","Scale","2022-12-01 12:46:15",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5038","D0572","Chocolate Factory","2022-12-01 12:46:16",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5039","C2631","Crazy Seesaw","2022-12-01 12:46:23",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5040","C1843","Scale","2022-12-01 12:46:23",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5041","E1090","On the Upswing","2022-12-01 12:46:32",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5042","A1089","Around the Tree","2022-12-01 12:46:34",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5043","C0268","Stiff Curtains","2022-12-01 12:46:50",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5044","E0279","Big Watermill","2022-12-01 12:47:06",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5045","C2192","Around the Tree","2022-12-01 12:47:12",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5046","F2866","Crazy Seesaw","2022-12-01 12:47:13",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5047","D1900","Chocolate Factory","2022-12-01 12:47:25",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5048","C0268","Diving Board World","2022-12-01 12:47:29",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5049","E2170","Big Watermill","2022-12-01 12:47:31",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5050","E2215","Nudge","2022-12-01 12:47:37",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5051","C1843","Crazy Seesaw","2022-12-01 12:47:49",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5052","C2631","Stiff Curtains","2022-12-01 12:47:57",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5053","C2888","Nudge","2022-12-01 12:48:00",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5054","E0280","Sunny Day","2022-12-01 12:48:04",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5055","E2215","Down Hill","2022-12-01 12:48:07",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5056","C2888","Lever","2022-12-01 12:48:25",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5057","D1854","On the Upswing","2022-12-01 12:48:27",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5058","D1865","Wavy","2022-12-01 12:48:27",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5059","E2215","Lead the Ball","2022-12-01 12:48:34",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5060","C2888","Ramp","2022-12-01 12:49:00",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5061","A2899","Crazy Seesaw","2022-12-01 12:49:19",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5062","D1012","Big Watermill","2022-12-01 12:49:20",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5063","A3058","Roller coaster","2022-12-01 12:49:21",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5064","C2888","Pendulum","2022-12-01 12:49:21",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5065","C0268","Stiff Curtains","2022-12-01 12:49:34",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5066","C0369","Around the Tree","2022-12-01 12:49:51",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5067","F1191","Timing is Everything","2022-12-01 12:49:53",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5068","F2866","Stiff Curtains","2022-12-01 12:49:53",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5069","F2103","One at a time ","2022-12-01 12:49:55",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5070","E1966","Ultimate Pinball","2022-12-01 12:50:04",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5071","C0268","Diving Board World","2022-12-01 12:50:07",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5072","C0369","Shark","2022-12-01 12:50:09",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5073","C2888","Springboard","2022-12-01 12:50:10",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5074","C2192","Shark","2022-12-01 12:50:11",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5075","D1900","Big Watermill","2022-12-01 12:50:13",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5076","D1865","On the Upswing","2022-12-01 12:50:18",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5077","C1843","Stiff Curtains","2022-12-01 12:50:20",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5078","C2888","Lead the Ball","2022-12-01 12:50:24",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5079","E0448","Little Mermaid","2022-12-01 12:50:39",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5080","E2260","Ultimate Pinball","2022-12-01 12:50:47",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5081","A2798","Nudge","2022-12-01 12:50:57",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5082","D1865","Cloudy Day","2022-12-01 12:51:01",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5083","E2260","Spider Web","2022-12-01 12:51:16",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5084","D1911","Big Watermill","2022-12-01 12:51:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5085","C0976","Crazy Seesaw","2022-12-01 12:51:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5086","C1843","Diving Board World","2022-12-01 12:51:36",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5087","C1225","Around the Tree","2022-12-01 12:51:41",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5088","E2170","Sunny Day","2022-12-01 12:51:54",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5089","A2798","Lever","2022-12-01 12:51:56",NA,NA,NA,NA,0,"silver",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5090","F3070","Timing is Everything","2022-12-01 12:51:59",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5091","D1854","Cloudy Day","2022-12-01 12:52:00",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5092","C1843","Need Fulcrum","2022-12-01 12:52:07",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5093","E2215","Chocolate Factory","2022-12-01 12:52:10",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5094","D1810","Springboard","2022-12-01 12:52:17",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5095","E2260","Uphill Battle","2022-12-01 12:52:20",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5096","A2798","Ramp","2022-12-01 12:52:22",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5097","D1012","Sunny Day","2022-12-01 12:52:23",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5098","A2899","Stiff Curtains","2022-12-01 12:52:31",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5099","C0369","One at a time ","2022-12-01 12:52:31",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5100","D1810","Down Hill","2022-12-01 12:52:36",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5101","F1191","Perfect Toss","2022-12-01 12:52:42",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5102","E1090","Cloudy Day","2022-12-01 12:52:43",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5103","C2192","One at a time ","2022-12-01 12:52:44",NA,NA,NA,NA,0,"gold",2,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5104","D0572","Big Watermill","2022-12-01 12:52:50",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5105","D1203","Chocolate Factory","2022-12-01 12:52:54",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5106","D1810","Lead the Ball","2022-12-01 12:52:59",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5107","A2798","Pendulum","2022-12-01 12:53:00",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5108","D1865","Little Mermaid","2022-12-01 12:53:04",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5109","E0640","Sunny Day","2022-12-01 12:53:05",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5110","C0369","Scale","2022-12-01 12:53:06",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5111","C0268","Need Fulcrum","2022-12-01 12:53:10",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5112","D1865","Yippie!","2022-12-01 12:53:38",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5113","F2866","Diving Board World","2022-12-01 12:53:45",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5114","E1966","Yippie!","2022-12-01 12:53:49",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5115","F1191","Diving Board World","2022-12-01 12:53:49",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5116","E0448","Yippie!","2022-12-01 12:53:57",NA,NA,NA,NA,0,"silver",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5117","E0640","Wavy","2022-12-01 12:53:59",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5118","D1179","Big Watermill","2022-12-01 12:54:13",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5119","A2798","Springboard","2022-12-01 12:54:19",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5120","F2103","Diving Board World","2022-12-01 12:54:19",NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"5121","C0268","Timing is Everything","2022-12-01 12:54:28",NA,NA,NA,NA,0,"gold",1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
